date,platform,summary,name,name_cn,tags,total_episodes,collection,id,eps,volumes,locked,nsfw,type,small_cover,grid_cover,large_cover,medium_cover,common_cover,版本特性,艺术家,发售日期,价格,播放时长,发行商,录音,碟片数量,rank,votes,ratings,rating_score,发行方,Artist,作词,作曲,编曲,品番,Type,Released,Length,Discs,制作人,中文名,厂牌,别名,介质,商品编号,特设,website,Website,产品编号,编号,Publisher,官方主页,官方网站,插图,レーベル,規格品番,ASIN,EAN,再版,備註,Official Web Site,其他,サークル,版号,出版,歌手,Catalog,HP,唱片公司,Vocal,Illustration,Producer,Lyrics,Arrange,Compose,作り手,剧本,曲目条数,社团,Strings,英文名,编录,Composer,条形码,脚本,备注,Recorded,展会,制作,发布,作詞,版权,表演者,出版者,条型码,商品番号,Sound Director,Arrangement,Conductor,Orchestra,Choir,Band,Drums,Keyboard,Piano,混音,流派,专辑类型,发行时间,其他发行日期,声音工程师,录音师,混音师,混音助理,母带制作,音乐监制,JANコード,其他发售日期,Remix,Tracks,JAN,售价,官网,媒介,发售商,Arranger,出版社,発売元,販売元,Circle,绘图,象征标志设计,鏡音リン出场服装设计,唱片数,联合制作,出品,bandcamp
2010-07-21,,"収録内容 ：小西香葉・近藤由紀夫（ＭＯＫＡ☆）によるバラエティ
豊かなBGM集ほか
仕様 ：山下喜光描き下ろしジャケット
主页：http://www.aniplex.co.jp/saraiyagoyou/",さらい屋五葉 音楽集,江户盗贼团五叶 音乐集,"{'OST': 48, 'さらい屋五葉': 20, 'MOKA☆': 8, '小西香葉': 6, '2010': 6, '近藤由紀夫（MOKA☆）': 4, 'anime': 4, '神曲': 3, '收盘神作': 2, '日本': 1, '近藤由紀夫': 1, 'MOKA☆）': 1, '动画': 1, '未观看原作': 1, '没下到': 1, 'ACG': 1, 'moka': 1, '和风': 1, '动漫原声带': 1, '只怪你过于美好': 1, '五叶': 1, '小清新': 1, 'アニメ': 1}",28,"{'on_hold': 4, 'dropped': 1, 'wish': 25, 'collect': 150, 'doing': 7}",5511,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/3c/c6/5511_JsggG.jpg,https://lain.bgm.tv/r/100/pic/cover/l/3c/c6/5511_JsggG.jpg,https://lain.bgm.tv/pic/cover/l/3c/c6/5511_JsggG.jpg,https://lain.bgm.tv/r/800/pic/cover/l/3c/c6/5511_JsggG.jpg,https://lain.bgm.tv/r/400/pic/cover/l/3c/c6/5511_JsggG.jpg,Soundtrack,小西香葉・近藤由紀夫（MOKA☆）,2010-07-21,"￥ 3,150",1:07:45,,,1,222,117,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 3, '7': 10, '8': 38, '9': 49, '10': 17}",8.572649572649572,,,,,,,,,,,,江户盗贼团五叶 音乐集,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,《刻痕》原声带：后篇,,"{'刻痕3': 3, '蓝天使制作组': 3, '国产GAL音乐的巅峰': 2, 'GAME': 1, 'OST': 1}",27,"{'on_hold': 0, 'dropped': 3, 'wish': 2, 'collect': 35, 'doing': 0}",185794,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/71/2e/185794_bgYGY.jpg,https://lain.bgm.tv/r/100/pic/cover/l/71/2e/185794_bgYGY.jpg,https://lain.bgm.tv/pic/cover/l/71/2e/185794_bgYGY.jpg,https://lain.bgm.tv/r/800/pic/cover/l/71/2e/185794_bgYGY.jpg,https://lain.bgm.tv/r/400/pic/cover/l/71/2e/185794_bgYGY.jpg,,,,,,,,,255,21,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 1, '9': 2, '10': 16}",9.142857142857142,,,,,,,,,,,,,,[{'v': 'Notch The Innocent LunA: Eclipsed SinnerS Original Soundtrack - Omega Episode'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,,"TVアニメ放送時、音楽でも定評があった「ヨスガノソラ」待望のハイレゾ化！オリジナルサウンドトラックとOP主題歌であるeufoniusの「比翼の羽根」、""Team．ねこかん[猫] featuring．天乙准花""による挿入歌「ツナグキズナ」を48kHz 24bitでハイレゾ化。

BGM:
Manack(三輪学): 02~20
Bruno Wen-li: 21~44
",ヨスガノソラ オリジナルサウンドトラック／オープニング主題歌＆番組挿入歌アルバム,缘之空 原声带&amp;歌曲集,"{'三輪学': 65, 'OST': 56, '缘之空': 41, '2016': 20, '市川淳': 18, 'Team.ねこかん【猫】\u3000eufonius': 12, '神曲': 10, '动画': 6, 'Collection': 6, '天乙准花': 4, '三轮学': 3, '2016年': 1, 'ED': 1, 'eufonius': 1, 'BrunoWen-li': 1, 'OP': 1, 'IN': 1, 'アニメ': 1, 'galgame': 1, '插入曲': 1, 'ヨスガノソラ': 1}",45,"{'on_hold': 5, 'dropped': 1, 'wish': 24, 'collect': 251, 'doing': 15}",193999,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/4d/43/193999_boOFl.jpg,https://lain.bgm.tv/r/100/pic/cover/l/4d/43/193999_boOFl.jpg,https://lain.bgm.tv/pic/cover/l/4d/43/193999_boOFl.jpg,https://lain.bgm.tv/r/800/pic/cover/l/4d/43/193999_boOFl.jpg,https://lain.bgm.tv/r/400/pic/cover/l/4d/43/193999_boOFl.jpg,CD,eufonius、天乙准花,2016-09-21,"￥ 2,700",1:52:19,,,1,140,169,"{'1': 1, '2': 0, '3': 1, '4': 1, '5': 1, '6': 5, '7': 12, '8': 35, '9': 68, '10': 45}",8.692307692307692,,,riya、nyanyannya,Bruno Wen-li(市川淳)、三輪学、菊地創、nyanyannya,Bruno Wen-li(市川淳)、菊地創、nyanyannya、中島ノブユキ,,,,,,,缘之空 原声带&amp;歌曲集,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,,"Innocent Grey最新作「天ノ少女」のオリジナルサウンドトラック。タイトル『Caelum』「カエルム」とはラテン語で「空」「天」を意味するコトバ。そこにつづられる音色は、只々自由を求めるものを天へと誘う調べ。JAZZをベースに重厚かつ繊細に作り上げた珠玉の全57曲を収録したCD。

",天ノ少女 オリジナルサウンドトラック『Caelum』,,"{'OST': 30, 'MANYO': 26, '霜月はるか': 15, 'InnocentGrey': 15, 'galgame': 12, '鈴湯': 7, '2021': 6, '瑠璃ノ鳥': 6, 'ADV': 4, 'Aya_Sueki': 2, 'VGM': 1, 'ゲーム': 1}",57,"{'on_hold': 2, 'dropped': 1, 'wish': 12, 'collect': 108, 'doing': 10}",322232,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/12/05/322232_7qLB7.jpg,https://lain.bgm.tv/r/100/pic/cover/l/12/05/322232_7qLB7.jpg,https://lain.bgm.tv/pic/cover/l/12/05/322232_7qLB7.jpg,https://lain.bgm.tv/r/800/pic/cover/l/12/05/322232_7qLB7.jpg,https://lain.bgm.tv/r/400/pic/cover/l/12/05/322232_7qLB7.jpg,ゲームサウンドトラック,霜月はるか、鈴湯、Aya Sueki,2021-01-29,"￥4,400",,,,,123,79,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 3, '7': 2, '8': 19, '9': 35, '10': 20}",8.848101265822784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-11,,日本全土を席巻した「エヴァ」のDEATH編サウンドトラック。主要登場人物がやがて弦楽四重奏でパッヘルベルの「カノン」を奏でるという構成もそのまま。綾波レイの担当楽器がヴィオラだという役回りがいいよね。宣伝用にのみ使われた{怒りの日}も収録。,エヴァンゲリオン:DEATH,《新世纪福音战士剧场版：死与新生》原声音乐,"{'OST': 11, '鷺巣詩郎': 11, 'Verdi': 4, 'Dvořák': 4, 'Pachelbel': 4, 'bach': 4, '1997': 4, 'Bart_Howard': 3, '动画电影': 1, 'EVA': 1}",16,"{'on_hold': 1, 'dropped': 0, 'wish': 4, 'collect': 47, 'doing': 2}",59055,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/b9/3b/59055_jp.jpg,https://lain.bgm.tv/r/100/pic/cover/l/b9/3b/59055_jp.jpg,https://lain.bgm.tv/pic/cover/l/b9/3b/59055_jp.jpg,https://lain.bgm.tv/r/800/pic/cover/l/b9/3b/59055_jp.jpg,https://lain.bgm.tv/r/400/pic/cover/l/b9/3b/59055_jp.jpg,Soundtrack,,1997-06-11,"￥ 1,500",62 m,,キングレコード,1,751,28,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 3, '7': 1, '8': 9, '9': 11, '10': 4}",8.428571428571429,キングレコード,,,鷺巣詩郎、Johann Sebastian Bach、Antonín Dvořák、Johann Pachelbel、Bart Howard、Giuseppe Verdi,鷺巣詩郎,,,,,,,《新世纪福音战士剧场版：死与新生》原声音乐,,[{'v': 'EVANGELION:DEATH'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,,"EPIC FANTASY REBORN
　　The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.
　　LIVE ANOTHER LIFE, IN ANOTHER WORLD
　　Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before.
　　ALL NEW GRAPHICS AND GAMEPLAY ENGINE
　　Skyrim’s new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons.
　　YOU ARE WHAT YOU PLAY
　　Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions.
　　DRAGON RETURN
　　Battle ancient dragons like you’ve never seen. As Dragonborn, learn their secrets and harness their power for yourself.　　 ",The Elder Scrolls V: Skyrim Original Soundtrack,上古卷轴5：天际 OST,"{'OST': 25, '上古卷轴': 14, 'Skyrim': 13, '游戏原声带': 12, '2011': 5, '游戏': 2, '游戏音乐': 1, 'GAME': 1}",53,"{'on_hold': 1, 'dropped': 1, 'wish': 11, 'collect': 82, 'doing': 9}",29877,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/fe/cd/29877_8C58T.jpg,https://lain.bgm.tv/r/100/pic/cover/l/fe/cd/29877_8C58T.jpg,https://lain.bgm.tv/pic/cover/l/fe/cd/29877_8C58T.jpg,https://lain.bgm.tv/r/800/pic/cover/l/fe/cd/29877_8C58T.jpg,https://lain.bgm.tv/r/400/pic/cover/l/fe/cd/29877_8C58T.jpg,,,2011-11-11,$29.99,218m,,,4,177,72,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 2, '7': 8, '8': 13, '9': 30, '10': 19}",8.777777777777779,,,,Jeremy Soule、Mark Lampert,,,,,,,,上古卷轴5：天际 OST,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-26,,大ヒットPCゲーム『ひぐらしのなく頃に』に続く『うみねこのなく頃に』の『~散 Episode5』の主題歌。ZweiのヴォーカルAyumuがゲーム同様にミステリアスで意味深な歌詞を歌い上げる。未CD化だった『Episode1』のエンディング「Bring The Fate」が収録されたのもファンには魅力。(円)(CDジャーナル データベースより),オカルティクスの魔女,,"{'海猫': 15, 'ayumu': 6, 'うみねこのなく頃に': 6, 'OP': 3, 'ゲーム': 3, '2009': 2, '空灵': 2, '2009年': 1, '文字AVG': 1, '志仓千代丸': 1, 'ED': 1, '志倉千代丸': 1, 'VOCAL': 1, '海猫鸣泣之时': 1}",4,"{'on_hold': 0, 'dropped': 0, 'wish': 6, 'collect': 59, 'doing': 0}",3384,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/25/17/3384_NH32o.jpg,https://lain.bgm.tv/r/100/pic/cover/l/25/17/3384_NH32o.jpg,https://lain.bgm.tv/pic/cover/l/25/17/3384_NH32o.jpg,https://lain.bgm.tv/r/800/pic/cover/l/25/17/3384_NH32o.jpg,https://lain.bgm.tv/r/400/pic/cover/l/25/17/3384_NH32o.jpg,"Single, Maxi, Original recording",Ayumu,2009-11-26,"￥ 1,260",,,ジェネオン・ユニバーサル,1,1198,45,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 3, '7': 5, '8': 23, '9': 9, '10': 4}",8.066666666666666,,,,,,,,,,,,,,[{'v': 'PCゲーム「うみねこのなく頃に Episode5」主題歌'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-23,,"2007年2月7日にリリースした「THE MUSEUM」以来4年9か月ぶりとなるベストアルバム第2弾の発売が決定!!
「SECRET AMBITION」から最新シングル「純潔パラドックス」までのシングルリード曲に加え、アルバム未収録の「Pray」「COSMIC LOVE」「DISCOTHEQUE」、12月発売予定のPSP版『魔法少女リリカルなのはA's PORTABLE -THE GEARS OF DESTINY-』主題歌となる新曲などを収録予定。
さらには2011年3月にニコニコ動画で配信されたチャリティープログラムにて、アルパ奏者・上松美香を迎え演奏された「SUPER GENERATION」アルパバージョンをリアレンジして初CD化!!
Blu-rayには「中野サンプラザ座長公演 水樹奈々大いに唄う 弐」の模様と9月3日に日本武道館で撮影された「POP MASTER」のMUSIC CLIPを収録。",THE MUSEUM II,,"{'水樹奈々': 22, '专辑': 3, 'album': 3, '2011': 2, 'JPOP': 2, '水树奈奈': 2, 'アルバム': 1, 'ACG': 1, 'WA': 1}",17,"{'on_hold': 0, 'dropped': 1, 'wish': 4, 'collect': 73, 'doing': 1}",25082,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/97/e6/25082_UX899.jpg,https://lain.bgm.tv/r/100/pic/cover/l/97/e6/25082_UX899.jpg,https://lain.bgm.tv/pic/cover/l/97/e6/25082_UX899.jpg,https://lain.bgm.tv/r/800/pic/cover/l/97/e6/25082_UX899.jpg,https://lain.bgm.tv/r/400/pic/cover/l/97/e6/25082_UX899.jpg,CD+Blu-ray,水樹奈々,2011-11-23,"￥3,500",,,,2,804,51,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 2, '7': 8, '8': 23, '9': 12, '10': 6}",8.235294117647058,,,,,,,,,,,,,キングレコード,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-13,,"音楽サークル・舞風(MAIKAZE)がお贈りする、東方神霊廟ボーカルアレンジCD！
C80最新作「東方幽靜響」がメロンブックスに登場です。
舞風(MAIKAZE)約一年ぶりのリリースとなる、東方ボーカルアレンジCDの最新作！
神霊廟をメインに幽々子と響子をイメージした、幻想和風ポップスを詰め込んだ逸品☆
沙紗飛鳥さん&憐歌さんが歌いあげる切なくも美しい楽曲が、貴方の心を震わせます♪
デジパック仕様の美麗ジャケットイラストも見逃せない、珠玉の1枚をお楽しみ下さい。
",東方幽靜響,东方幽静响,"{'東方': 46, '舞風': 34, 'C80': 29, '东方': 16, '同人音乐': 15, '東方project': 12, '東方同人': 10, '沙紗飛鳥': 8, 'Touhou': 4, '神曲': 3, '【C80】': 3, '2011年': 2, '舞风': 2, '同人': 2, '2011': 2, '同人音樂': 1, '古典': 1, '和风': 1}",5,"{'on_hold': 0, 'dropped': 0, 'wish': 19, 'collect': 157, 'doing': 10}",20558,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/4d/be/20558_22Q3S.jpg,https://lain.bgm.tv/r/100/pic/cover/l/4d/be/20558_22Q3S.jpg,https://lain.bgm.tv/pic/cover/l/4d/be/20558_22Q3S.jpg,https://lain.bgm.tv/r/800/pic/cover/l/4d/be/20558_22Q3S.jpg,https://lain.bgm.tv/r/400/pic/cover/l/4d/be/20558_22Q3S.jpg,CD-ROM,,2011-08-13 C80,,,,舞風,1,483,135,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 6, '7': 18, '8': 51, '9': 51, '10': 9}",8.28888888888889,,,,,,,,,,,,东方幽静响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-11,,,明日、僕は君に会いに行く。,,"{'世界一初恋': 41, 'ED': 38, 'ワカバ': 20, '世界第一初恋': 11, '歌词党': 11, '2011': 8, 'BL': 7, 'ACG': 6, 'アニメ': 5, '动漫主题曲': 5, '动画': 2, '力荐': 1, '平成歌单': 1, '未观看原作': 1, '2011年': 1, 'anime': 1, 'single': 1, 'OPED插入歌': 1}",4,"{'on_hold': 1, 'dropped': 1, 'wish': 11, 'collect': 217, 'doing': 9}",15328,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/37/00/15328_jp.jpg,https://lain.bgm.tv/r/100/pic/cover/l/37/00/15328_jp.jpg,https://lain.bgm.tv/pic/cover/l/37/00/15328_jp.jpg,https://lain.bgm.tv/r/800/pic/cover/l/37/00/15328_jp.jpg,https://lain.bgm.tv/r/400/pic/cover/l/37/00/15328_jp.jpg,Single / Maxi,ワカバ,2011-05-11,"￥ 1,200",,,ランティス,,667,168,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2, '6': 6, '7': 32, '8': 67, '9': 44, '10': 17}",8.166666666666666,ランティス,,,,,,,,,,,,,[{'v': 'TVアニメ 世界一初恋 ED主題歌'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-25,,目黒将司(ATLUS)が音楽を担当する、PSP専用ソフト『ペルソナ3ポータブル』のオリジナル・サウンドトラック。 (C)RS,ペルソナ3 ポータブル オリジナル・サウンドトラック,,"{'OST': 11, '目黑将司': 4, 'PERSONA': 3, '目黒将司': 2, 'ペルソナ': 2, 'VGM': 2, 'ペルソナ3ポータブル': 1, '藤田真由美': 1, 'Lotus_Juice': 1, 'O.S.T.': 1, '2009': 1, '喜多修平': 1}",10,"{'on_hold': 0, 'dropped': 0, 'wish': 0, 'collect': 32, 'doing': 1}",25151,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/fd/2c/25151_OmYbY.jpg,https://lain.bgm.tv/r/100/pic/cover/l/fd/2c/25151_OmYbY.jpg,https://lain.bgm.tv/pic/cover/l/fd/2c/25151_OmYbY.jpg,https://lain.bgm.tv/r/800/pic/cover/l/fd/2c/25151_OmYbY.jpg,https://lain.bgm.tv/r/400/pic/cover/l/fd/2c/25151_OmYbY.jpg,,喜多修平、藤田真由美、Lotus Juice,2009/11/25,,26 min,,Aniplex,1,580,21,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 10, '9': 8, '10': 3}",8.666666666666666,,,田中怜子、Lotus Juice,目黒将司,目黒将司,,,,,,,,,[{'v': 'PERSONA3 PORTABLE Original Soundtrack'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD,,,,,,,,,,,,,
2009-08-26,,"《仙境传说online》完全原声集 5CD的大礼包~~! 

[ Sound Track Part ]
Music Composer
Sound TeMP(Disc1.M01~Disc4.M23,Disc5.M01~06,08,11,13,14)
Neocyon (Disc4.M24~27)
Warren (Disc5.M07,09)
Workspace (Disc5.M10,12,15)

Drama Cast:
Ryuu - Junji Majima (间岛淳司)
Shino - Sayuri Yahagi (矢作纱友里)
Little Girl - Yoko Hikasa (日笠阳子)
Anubis - Junichi Yanagita (柳田淳一) 

Disc5.M16~25 are drama tracks based on four-panel comics by various artists (specified in parenthesis).
Artist name ""Kankiriko"" is misspelled as ""Kanrikiko"" on the printed tracklist.


专辑曲目: 

Disc 1

1. Title 1:16
2. Gambler of Highway 3:05
3. Peaceful Forest 2:32
4. I Miss You 2:48
5. Tread On The Ground 1:56
6. Risk Your Life 2:51
7. Wind of Tragedy 1:47
8. Theme of Prontera 4:35
9. Great Honor 1:21
10. Divine Grace 1:38
11. Theme of Morroc 2:10
12. Streamside 2:28
13. Theme of Geffen 3:02
14. Theme of Payon 2:23
15. Theme of Alberta 3:22
16. Labyrinth 2:20
17. Treasure Hunter 2:38
18. Time Up! 3:46
19. Under The Ground 3:24
20. Ancient Groover 2:07
21. Through The Tower 1:41
22. Backattack!! 2:09
23. Travel 3:25
24. Desert 3:41
25. Plateau 2:36
26. Everlasting Wanderers 2:11
27. Dreamer's Dream 3:22
28. You're in Ruins 2:29
29. Be Nice 'n Easy 2:26

Disc 2

1. One Step Closer 3:02
2. Brassy Road 2:51
3. Yuna Song 2:25
4. Pampas Upas 2:37
5. TeMPoison 3:00
6. Nano East 1:57
7. TeMPorsche 2:33
8. Hamatan 2:28
9. Theme of Al de Baran 3:47
10. Monk Zonk 2:32
11. Rag All Night Long 2:47
12. Curse'n Pain 3:04
13. Morning Gloomy 2:32
14. TeMP it Up 2:23
15. Don't Piss Me Off 2:24
16. An Ant-lion's Pit 2:13
17. Welcome Mr. Hwang 2:28
18. Help Yourself 2:41
19. Watery Grave 2:32
20. Out of Curiosity 2:20
21. Believe In Myself 2:22
22. Ready 1:55
23. White Christmas 2:11
24. Come On My Deer!! 2:11
25. Welcome, My Lord 2:02
26. Silver Bell 2:04
27. Don't Cry, Baby 2:06
28. Jingle Bell On Ragnarok 2:08
29. Theme Of Lutie 3:51
30. Aeon 1:58

Disc 3

1. Zingaro 2:20
2. High Roller Coaster 2:26
3. Muscho Gusto 2:54
4. One Fine Day 2:28
5. Into The Abyss 3:01
6. Wanna Be Free! 2:47
7. TeMPotato 2:20
8. Jazzy Funky Sweety 2:02
9. Retro Metro 2:46
10. Theme of Yuno 2:18
11. Antique Cowboy 2:07
12. Big Guys Love This 2:21
13. Higher Than The Sun 2:05
14. Not So Far Away 2:15
15. Come, and Get It! 2:39
16. Purity of Your Smile 2:39
17. Can't Go Home Again, Baby 2:28
18. Adios 2:09
19. The Great 2:30
20. Jumping Dragon 2:02
21. Thai Orchid 2:43
22. Muay Thai King 2:18
23. Sleepless 2:09
24. Christmas in the 13th Month 2:17
25. Dancing Christmas in the 13th Month 3:06
26. Steel Me 3:24
27. Ethnica 3:02
28. Come in Peace 3:21
29. We have Lee but you don't have 2:34
30. Noblesse Oblige 2:23

Disc 4

1. CheongChoon 2:51
2. Naive Rave 2:32
3. Latinnova 2:11
4. Theme of Rachel 2:19
5. Underneath The Temple 1:49
6. Yetit Petit 2:36
7. Lastman Dancing 2:18
8. Top Hoppy 1:46
9. Uncanny Lake 2:02
10. Abyss 2:31
11. AbSolitude 2:07
12. Erebos' Prelude 3:09
13. Invisible Invasion 2:46
14. On Your Way Back 2:35
15. Rose of Sharon 2:13
16. Sleeping Volcano 2:30
17. Seven Days Seven Nights 2:35
18. Angelica 2:55
19. Alpen Rose 2:40
20. Kingdom Memories 2:40
21. Good Morning 4:11
22. Good Night 3:10
23. Monastery In Disguise 4:14
24. Theme of Moscovia 2:06
25. Tale of the East 2:13
26. Away from Home 2:02
27. Dream of a Whale 2:08

Disc 5

1. Taiko's Fury 2:33
2. Stained Memories 2:34
3. Fissure Eruption 2:38
4. Outer Breath 5:46
5. Ethical Aspiration 3:13
6. Into The Arena! 2:51
7. Stranger Aeons 2:58
8. Forbidden Anguish 3:16
9. Mystic Haze 2:11
10. Splendid Dreams 2:35
11. New World Order 2:29
12. Daytime in Manuk 2:38
13. Dread and Bold 2:32
14. Fireflies Heaven 2:12
15. March with Irish Whistle 2:35
16. Dog Person? (Yuichiro) 0:38
17. Good Points (Yuichiro) 0:50
18. Bedazzled (Kurumizawa Taro) 1:10
19. Stretching Cat (Kurumizawa Taro) 0:47
20. Shopping (Mukyuu) 1:21
21. Give and Take (Mukyuu) 1:07
22. Greed Sensor (Mizuki Hitoshi) 1:02
23. Sentimental (Mizuki Hitoshi) 0:41
24. But It Looks Similar (Kankiriko) 1:10
25. Third Job Class!? (Kankiriko) 0:50",RAGNAROK Online Complete Soundtrack,仙境传说完全原声集,"{'仙境传说': 6, 'ragnarok': 5, 'SoundTeMP': 5, 'RO': 5, 'Esti': 2, '电子音乐': 2, '游戏': 2, '2016': 1, 'OST': 1}",141,"{'on_hold': 2, 'dropped': 0, 'wish': 9, 'collect': 40, 'doing': 6}",10690,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/79/e0/10690_jp.jpg,https://lain.bgm.tv/r/100/pic/cover/l/79/e0/10690_jp.jpg,https://lain.bgm.tv/pic/cover/l/79/e0/10690_jp.jpg,https://lain.bgm.tv/r/800/pic/cover/l/79/e0/10690_jp.jpg,https://lain.bgm.tv/r/400/pic/cover/l/79/e0/10690_jp.jpg,,間島淳司、矢作紗友里、日笠陽子、柳田淳一,2009-08-26,"￥ 4,800",349 m,,ランティス,5,224,36,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 4, '8': 6, '9': 11, '10': 14}",8.88888888888889,ランティス,,,Sound TeMP、Neocyon、Warren、Workspace,,,,,,,,仙境传说完全原声集,,[{'v': 'ラグナロクオンライン\u3000コンプリート・サウンドトラック'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
